Origin,Destination,FlightDate,DollarFare,DollarTax,DollarTotal,IsDomesticRoute,MarketID,GeographicRegionId,Type1,Type2,Type3,Type4,Type5
JFK,SLC,1/27/2016 20:59,148.1,23.45,171.55,1,4,9,0,1,1,0,0
JFK,SLC,1/16/2016 20:59,148.1,23.45,171.55,1,4,9,0,1,1,0,0
JFK,SLC,12/12/2015 18:39,148.1,23.45,171.55,1,4,9,0,1,1,0,0
JFK,SLC,12/2/2015 18:39,148.1,23.45,171.55,1,4,9,0,1,1,0,0
LGB,SLC,12/23/2015 9:05,153.45,23.82,177.27,1,4,9,0,1,1,0,0
LGB,SLC,12/21/2015 9:05,153.45,23.82,177.27,1,4,9,0,1,1,0,0
LGB,SLC,12/18/2015 9:05,153.45,23.82,177.27,1,4,9,0,1,1,0,0
LGB,SLC,11/28/2015 9:00,153.45,23.82,177.27,1,4,9,0,1,1,0,0
LGB,SLC,11/25/2015 9:00,153.45,23.82,177.27,1,4,9,0,1,1,0,0
MCO,SLC,2/27/2016 20:20,158.1,24.15,182.25,1,4,9,0,1,1,0,0
MCO,SLC,2/22/2016 18:58,158.1,24.15,182.25,1,4,9,0,1,1,0,0
MCO,SLC,1/30/2016 20:11,158.1,24.15,182.25,1,4,9,0,1,1,0,0
MCO,SLC,1/16/2016 20:11,158.1,24.15,182.25,1,4,9,0,1,1,0,0
MCO,SLC,12/23/2015 18:59,158.1,24.15,182.25,1,4,9,0,1,1,0,0
MCO,SLC,11/9/2015 20:17,158.1,24.15,182.25,1,4,9,0,1,1,0,0
MCO,SLC,11/7/2015 20:17,158.1,24.15,182.25,1,4,9,0,1,1,0,0
MCO,SLC,11/6/2015 20:17,158.1,24.15,182.25,1,4,9,0,1,1,0,0
MCO,SLC,11/5/2015 20:17,158.1,24.15,182.25,1,4,9,0,1,1,0,0
MCO,SLC,11/4/2015 20:17,158.1,24.15,182.25,1,4,9,0,1,1,0,0
MCO,SLC,11/3/2015 20:17,158.1,24.15,182.25,1,4,9,0,1,1,0,0
LGB,SLC,1/3/2016 9:05,158.82,24.2,183.02,1,4,9,0,1,1,0,0
LGB,SLC,11/9/2015 8:36,159.1,24.22,183.32,1,4,9,0,1,1,0,0
LGB,SLC,11/8/2015 8:36,159.1,24.22,183.32,1,4,9,0,1,1,0,0
LGB,SLC,11/7/2015 15:25,159.1,24.22,183.32,1,4,9,0,1,1,0,0
LGB,SLC,11/6/2015 15:25,159.1,24.22,183.32,1,4,9,0,1,1,0,0
LGB,SLC,11/5/2015 8:36,159.1,24.22,183.32,1,4,9,0,1,1,0,0
LGB,SLC,11/4/2015 8:36,159.1,24.22,183.32,1,4,9,0,1,1,0,0
LGB,SLC,11/3/2015 8:36,159.1,24.22,183.32,1,4,9,0,1,1,0,0
JFK,SLC,2/29/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,2/19/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,2/17/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,2/2/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,1/29/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,1/26/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,1/23/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,1/18/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,1/12/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,1/8/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,1/6/2016 20:59,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,12/15/2015 18:39,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,11/25/2015 18:39,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,11/23/2015 18:39,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,11/22/2015 18:39,163.1,24.5,187.6,1,4,9,0,1,1,0,0
JFK,SLC,11/15/2015 18:39,163.1,24.5,187.6,1,4,9,0,1,1,0,0
LGB,SLC,11/30/2015 9:00,175.1,25.33,200.43,1,4,9,0,1,1,0,0
LGB,SLC,11/2/2015 8:36,175.1,25.33,200.43,1,4,9,0,1,1,0,0
LGB,SLC,11/1/2015 8:36,175.1,25.33,200.43,1,4,9,0,1,1,0,0
LGB,SLC,10/29/2015 8:36,175.1,25.33,200.43,1,4,9,0,1,1,0,0
LGB,SLC,10/28/2015 15:25,175.1,25.33,200.43,1,4,9,0,1,1,0,0
LGB,SLC,10/27/2015 15:25,175.1,25.33,200.43,1,4,9,0,1,1,0,0
JFK,SLC,2/9/2016 20:59,178.1,25.54,203.64,1,4,9,0,1,1,0,0
JFK,SLC,1/20/2016 20:59,178.1,25.54,203.64,1,4,9,0,1,1,0,0
JFK,SLC,1/5/2016 20:59,178.1,25.54,203.64,1,4,9,0,1,1,0,0
JFK,SLC,12/16/2015 18:39,178.1,25.54,203.64,1,4,9,0,1,1,0,0
JFK,SLC,12/5/2015 18:39,178.1,25.54,203.64,1,4,9,0,1,1,0,0
MCO,SLC,1/24/2016 20:11,183.1,25.89,208.99,1,4,9,0,1,1,0,0
MCO,SLC,1/23/2016 20:11,183.1,25.89,208.99,1,4,9,0,1,1,0,0
MCO,SLC,1/9/2016 20:11,183.1,25.89,208.99,1,4,9,0,1,1,0,0
MCO,SLC,12/13/2015 20:17,183.1,25.89,208.99,1,4,9,0,1,1,0,0
MCO,SLC,11/20/2015 20:15,183.1,25.89,208.99,1,4,9,0,1,1,0,0
MCO,SLC,11/15/2015 20:17,183.1,25.89,208.99,1,4,9,0,1,1,0,0
MCO,SLC,11/2/2015 20:17,183.1,25.89,208.99,1,4,9,0,1,1,0,0
MCO,SLC,11/1/2015 20:17,183.1,25.89,208.99,1,4,9,0,1,1,0,0
MCO,SLC,10/31/2015 20:17,183.1,25.89,208.99,1,4,9,0,1,1,0,0
MCO,SLC,10/30/2015 20:17,183.1,25.89,208.99,1,4,9,0,1,1,0,0
MCO,SLC,12/24/2015 18:59,189.85,26.36,216.21,1,4,9,0,1,1,0,0
MCO,SLC,12/21/2015 18:59,189.85,26.36,216.21,1,4,9,0,1,1,0,0
MCO,SLC,1/5/2016 20:11,198.1,26.94,225.04,1,4,9,0,1,1,0,0
MCO,SLC,12/1/2015 20:15,198.1,26.94,225.04,1,4,9,0,1,1,0,0
MCO,SLC,10/28/2015 20:17,198.1,26.94,225.04,1,4,9,0,1,1,0,0
MCO,SLC,10/27/2015 20:17,198.1,26.94,225.04,1,4,9,0,1,1,0,0
LGB,SLC,2/12/2016 9:00,200.1,27.08,227.18,1,4,9,0,1,1,0,0
LGB,SLC,2/11/2016 9:00,200.1,27.08,227.18,1,4,9,0,1,1,0,0
LGB,SLC,12/28/2015 9:05,200.1,27.08,227.18,1,4,9,0,1,1,0,0
JFK,SLC,2/26/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,2/25/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,2/24/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,2/23/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,2/18/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,2/16/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,2/6/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,2/5/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,2/4/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,2/3/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,2/1/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,1/31/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,1/28/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,1/25/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,1/24/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,1/22/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,1/19/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,1/13/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,1/10/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,1/7/2016 20:59,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,12/31/2015 19:45,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,12/13/2015 18:39,203.1,27.29,230.39,1,4,9,0,1,1,0,0
JFK,SLC,11/21/2015 18:39,203.1,27.29,230.39,1,4,9,0,1,1,0,0
MCO,SLC,12/22/2015 18:59,205.45,27.45,232.9,1,4,9,0,1,1,0,0
MCO,SLC,2/21/2016 19:00,213.1,27.98,241.08,1,4,9,0,1,1,0,0
MCO,SLC,1/31/2016 20:11,213.1,27.98,241.08,1,4,9,0,1,1,0,0
MCO,SLC,1/17/2016 20:11,213.1,27.98,241.08,1,4,9,0,1,1,0,0
MCO,SLC,11/23/2015 20:15,213.1,27.98,241.08,1,4,9,0,1,1,0,0
MCO,SLC,11/14/2015 20:17,213.1,27.98,241.08,1,4,9,0,1,1,0,0
MCO,SLC,11/8/2015 20:17,213.1,27.98,241.08,1,4,9,0,1,1,0,0
MCO,SLC,10/29/2015 20:17,213.1,27.98,241.08,1,4,9,0,1,1,0,0
MCO,SLC,12/20/2015 18:59,221.06,28.54,249.6,1,4,9,0,1,1,0,0
MCO,SLC,12/18/2015 18:59,221.06,28.54,249.6,1,4,9,0,1,1,0,0
JFK,SLC,12/1/2015 18:39,238.1,29.73,267.83,1,4,9,0,1,1,0,0
JFK,SLC,11/20/2015 18:39,238.1,29.73,267.83,1,4,9,0,1,1,0,0
MCO,SLC,2/20/2016 19:00,243.1,30.08,273.18,1,4,9,0,1,1,0,0
MCO,SLC,2/7/2016 20:11,243.1,30.08,273.18,1,4,9,0,1,1,0,0
MCO,SLC,12/12/2015 20:17,243.1,30.08,273.18,1,4,9,0,1,1,0,0
MCO,SLC,11/21/2015 20:15,243.1,30.08,273.18,1,4,9,0,1,1,0,0
JFK,SLC,1/4/2016 19:45,247.05,30.35,277.4,1,4,9,0,1,1,0,0
JFK,SLC,1/1/2016 19:45,247.05,30.35,277.4,1,4,9,0,1,1,0,0
JFK,SLC,12/30/2015 19:45,247.05,30.35,277.4,1,4,9,0,1,1,0,0
JFK,SLC,11/27/2015 18:39,247.05,30.35,277.4,1,4,9,0,1,1,0,0
JFK,SLC,11/24/2015 18:39,247.05,30.35,277.4,1,4,9,0,1,1,0,0
JFK,SLC,1/3/2016 19:45,256.01,30.98,286.99,1,4,9,0,1,1,0,0
JFK,SLC,1/2/2016 19:45,256.01,30.98,286.99,1,4,9,0,1,1,0,0
LGB,SLC,11/29/2015 9:00,256.1,30.98,287.08,1,4,9,0,1,1,0,0
MCO,SLC,12/26/2015 18:59,261.41,31.35,292.76,1,4,9,0,1,1,0,0
MCO,SLC,2/6/2016 20:11,283.1,32.87,315.97,1,4,9,0,1,1,0,0
MCO,SLC,12/30/2015 18:59,293.85,33.62,327.47,1,4,9,0,1,1,0,0
MCO,SLC,12/29/2015 18:59,293.85,33.62,327.47,1,4,9,0,1,1,0,0
MCO,SLC,12/28/2015 18:59,293.85,33.62,327.47,1,4,9,0,1,1,0,0
MCO,SLC,12/25/2015 18:59,293.85,33.62,327.47,1,4,9,0,1,1,0,0
JFK,SLC,2/15/2016 20:59,293.85,33.62,327.47,1,4,9,0,1,1,0,0
JFK,SLC,2/14/2016 20:59,293.85,33.62,327.47,1,4,9,0,1,1,0,0
JFK,SLC,12/29/2015 19:45,293.85,33.62,327.47,1,4,9,0,1,1,0,0
JFK,SLC,12/28/2015 19:45,293.85,33.62,327.47,1,4,9,0,1,1,0,0
JFK,SLC,12/17/2015 18:39,293.85,33.62,327.47,1,4,9,0,1,1,0,0
MCO,SLC,12/19/2015 18:59,304.6,34.36,338.96,1,4,9,0,1,1,0,0
JFK,SLC,11/9/2015 18:39,306.1,34.47,340.57,1,4,9,0,1,1,0,0
JFK,SLC,11/8/2015 18:39,306.1,34.47,340.57,1,4,9,0,1,1,0,0
JFK,SLC,11/7/2015 18:39,306.1,34.47,340.57,1,4,9,0,1,1,0,0
JFK,SLC,11/6/2015 18:39,306.1,34.47,340.57,1,4,9,0,1,1,0,0
JFK,SLC,11/5/2015 18:39,306.1,34.47,340.57,1,4,9,0,1,1,0,0
JFK,SLC,11/4/2015 18:39,306.1,34.47,340.57,1,4,9,0,1,1,0,0
JFK,SLC,11/3/2015 18:39,306.1,34.47,340.57,1,4,9,0,1,1,0,0
LGB,SLC,12/27/2015 15:30,309.46,34.71,344.17,1,4,9,0,1,1,0,0
LGB,SLC,12/26/2015 9:05,320.82,35.5,356.32,1,4,9,0,1,1,0,0
MCO,SLC,11/22/2015 20:15,323.1,35.66,358.76,1,4,9,0,1,1,0,0
JFK,SLC,1/14/2016 20:59,328.1,36.01,364.11,1,4,9,0,1,1,0,0
MCO,SLC,1/4/2016 18:59,335.45,36.52,371.97,1,4,9,0,1,1,0,0
MCO,SLC,1/1/2016 18:59,335.45,36.52,371.97,1,4,9,0,1,1,0,0
MCO,SLC,12/31/2015 18:59,335.45,36.52,371.97,1,4,9,0,1,1,0,0
MCO,SLC,12/27/2015 18:59,335.45,36.52,371.97,1,4,9,0,1,1,0,0
MCO,SLC,11/30/2015 20:15,335.45,36.52,371.97,1,4,9,0,1,1,0,0
JFK,SLC,1/15/2016 20:59,340.65,36.88,377.53,1,4,9,0,1,1,0,0
JFK,SLC,12/27/2015 19:45,340.65,36.88,377.53,1,4,9,0,1,1,0,0
JFK,SLC,12/21/2015 19:45,340.65,36.88,377.53,1,4,9,0,1,1,0,0
JFK,SLC,11/30/2015 18:39,340.65,36.88,377.53,1,4,9,0,1,1,0,0
JFK,SLC,11/28/2015 18:39,340.65,36.88,377.53,1,4,9,0,1,1,0,0
JFK,SLC,2/10/2016 20:59,378.1,39.5,417.6,1,4,9,0,1,1,0,0
JFK,SLC,1/21/2016 20:59,378.1,39.5,417.6,1,4,9,0,1,1,0,0
JFK,SLC,12/24/2015 19:45,392.65,40.51,433.16,1,4,9,0,1,1,0,0
JFK,SLC,12/22/2015 19:45,392.65,40.51,433.16,1,4,9,0,1,1,0,0
JFK,SLC,12/20/2015 19:45,392.65,40.51,433.16,1,4,9,0,1,1,0,0
JFK,SLC,12/19/2015 19:45,392.65,40.51,433.16,1,4,9,0,1,1,0,0
JFK,SLC,12/18/2015 19:45,392.65,40.51,433.16,1,4,9,0,1,1,0,0
MCO,SLC,1/3/2016 18:59,401.81,41.15,442.96,1,4,9,0,1,1,0,0
JFK,SLC,12/25/2015 19:45,449.86,44.5,494.36,1,4,9,0,1,1,0,0
MCO,SLC,1/2/2016 18:59,466.6,45.65,512.25,1,4,9,0,1,1,0,0
JFK,SLC,12/26/2015 19:45,466.6,45.65,512.25,1,4,9,0,1,1,0,0
JFK,SLC,12/23/2015 19:45,466.6,45.65,512.25,1,4,9,0,1,1,0,0
JFK,SLC,11/2/2015 18:39,568.1,52.75,620.85,1,4,9,0,1,1,0,0
JFK,SLC,11/1/2015 18:39,568.1,52.75,620.85,1,4,9,0,1,1,0,0
JFK,SLC,10/31/2015 18:39,568.1,52.75,620.85,1,4,9,0,1,1,0,0
JFK,SLC,10/30/2015 18:39,568.1,52.75,620.85,1,4,9,0,1,1,0,0
JFK,SLC,10/29/2015 18:39,653.1,58.68,711.78,1,4,9,0,1,1,0,0
JFK,SLC,10/28/2015 18:39,653.1,58.68,711.78,1,4,9,0,1,1,0,0
JFK,SLC,10/27/2015 18:39,653.1,58.68,711.78,1,4,9,0,1,1,0,0
LGB,SMF,2/29/2016 14:10,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/27/2016 14:10,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/25/2016 20:50,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/24/2016 20:50,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/23/2016 14:10,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/22/2016 14:31,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/20/2016 14:31,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/18/2016 20:50,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/17/2016 20:50,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/16/2016 14:31,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/15/2016 14:31,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/13/2016 20:50,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/11/2016 20:50,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/10/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/9/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/8/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/6/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/4/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/3/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/2/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/1/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/30/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/28/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/27/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/26/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/25/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/23/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/21/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/20/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/19/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/18/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/16/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/14/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/13/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/12/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/11/2016 14:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/7/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/6/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/5/2016 20:54,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/4/2016 20:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,1/2/2016 20:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/31/2015 20:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/30/2015 20:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/29/2015 14:10,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/28/2015 14:10,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/24/2015 20:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/22/2015 14:10,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/21/2015 14:10,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/19/2015 20:15,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/17/2015 20:09,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/16/2015 20:09,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/15/2015 14:16,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/14/2015 14:16,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/12/2015 20:09,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/10/2015 20:09,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/9/2015 14:16,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/8/2015 14:16,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/7/2015 20:09,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/5/2015 20:09,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/3/2015 14:16,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/2/2015 14:16,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,12/1/2015 14:10,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,11/26/2015 19:00,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,11/21/2015 20:41,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,11/19/2015 20:41,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,11/18/2015 20:41,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,11/17/2015 14:25,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,11/16/2015 20:41,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,11/14/2015 14:25,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,11/12/2015 14:25,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,11/11/2015 14:25,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,11/10/2015 14:25,70.1,18.01,88.11,1,1,1,0,1,1,0,0
LGB,SMF,2/28/2016 20:50,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,2/26/2016 14:10,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,2/21/2016 20:50,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,2/19/2016 14:31,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,2/14/2016 14:31,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,2/12/2016 14:31,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,2/7/2016 14:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,2/5/2016 14:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/31/2016 14:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/29/2016 14:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/24/2016 14:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/22/2016 14:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/17/2016 14:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/15/2016 14:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/10/2016 20:54,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/9/2016 20:54,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/8/2016 14:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/1/2016 14:10,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,12/27/2015 14:10,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,12/26/2015 20:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,12/25/2015 20:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,12/23/2015 20:15,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,12/20/2015 14:10,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,12/18/2015 14:10,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,12/13/2015 14:16,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,12/11/2015 14:16,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,12/6/2015 20:09,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,12/4/2015 20:09,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,11/23/2015 20:41,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,11/22/2015 14:10,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,11/13/2015 14:25,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,11/7/2015 14:25,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,11/4/2015 14:25,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,11/3/2015 14:25,78.1,18.57,96.67,1,1,1,0,1,1,0,0
LGB,SMF,1/3/2016 20:15,98.1,19.96,118.06,1,1,1,0,1,1,0,0
LGB,SMF,11/30/2015 14:10,98.1,19.96,118.06,1,1,1,0,1,1,0,0
LGB,SMF,11/20/2015 20:41,98.1,19.96,118.06,1,1,1,0,1,1,0,0
LGB,SMF,11/15/2015 20:41,98.1,19.96,118.06,1,1,1,0,1,1,0,0
LGB,SMF,11/9/2015 14:25,98.1,19.96,118.06,1,1,1,0,1,1,0,0
LGB,SMF,11/8/2015 14:25,98.1,19.96,118.06,1,1,1,0,1,1,0,0
LGB,SMF,11/6/2015 14:25,98.1,19.96,118.06,1,1,1,0,1,1,0,0
LGB,SMF,11/5/2015 14:25,98.1,19.96,118.06,1,1,1,0,1,1,0,0
LGB,SMF,10/31/2015 14:25,108.1,20.66,128.76,1,1,1,0,1,1,0,0
LGB,SMF,11/24/2015 14:10,122.1,21.63,143.73,1,1,1,0,1,1,0,0
LGB,SMF,11/27/2015 14:10,144.1,23.17,167.27,1,1,1,0,1,1,0,0
LGB,SMF,11/2/2015 14:25,148.1,23.45,171.55,1,1,1,0,1,1,0,0
LGB,SMF,11/1/2015 20:41,148.1,23.45,171.55,1,1,1,0,1,1,0,0
LGB,SMF,10/30/2015 14:25,148.1,23.45,171.55,1,1,1,0,1,1,0,0
JFK,SMF,2/28/2016 20:30,148.99,23.51,172.5,1,1,1,0,1,1,0,0
JFK,SMF,2/26/2016 20:30,148.99,23.51,172.5,1,1,1,0,1,1,0,0
JFK,SMF,2/19/2016 20:30,148.99,23.51,172.5,1,1,1,0,1,1,0,0
